HEAD_0, HEAD_1, HEAD_2, HEAD_3
54.950001, 304.769989, -36905.000000, -8081.000000
54.500000, 304.519989, -36846.000000, -8210.000000
54.049999, 304.269989, -36784.000000, -8339.000000
53.590000, 304.029999, -36721.000000, -8471.000000
53.139999, 303.790009, -36654.000000, -8604.000000
52.689999, 303.549988, -36585.000000, -8738.000000
52.230000, 303.329987, -36509.000000, -8875.000000
51.770000, 303.100006, -36434.000000, -9011.000000
51.320000, 302.880005, -36356.000000, -9146.000000
50.860001, 302.660004, -36272.000000, -9286.000000
50.410000, 302.440002, -36188.000000, -9423.000000
49.950001, 302.230011, -36098.000000, -9564.000000
49.490002, 302.019989, -36008.000000, -9704.000000
49.029999, 301.809998, -35911.000000, -9847.000000
48.570000, 301.609985, -35812.000000, -9991.000000
48.119999, 301.410004, -35712.000000, -10132.000000
47.660000, 301.209991, -35607.000000, -10276.000000
47.200001, 301.019989, -35498.000000, -10421.000000
46.740002, 300.829987, -35389.000000, -10563.000000
46.279999, 300.640015, -35273.000000, -10708.000000
45.820000, 300.450012, -35155.000000, -10853.000000
45.360001, 300.269989, -35032.000000, -11000.000000
44.900002, 300.089996, -34907.000000, -11147.000000
44.439999, 299.910004, -34777.000000, -11293.000000
43.980000, 299.730011, -34645.000000, -11440.000000
43.520000, 299.559998, -34508.000000, -11586.000000
43.049999, 299.390015, -34368.000000, -11732.000000
42.590000, 299.220001, -34226.000000, -11878.000000
42.130001, 299.049988, -34080.000000, -12023.000000
41.669998, 298.880005, -33929.000000, -12170.000000
41.209999, 298.720001, -33775.000000, -12316.000000
40.750000, 298.549988, -33618.000000, -12462.000000
40.290001, 298.399994, -33457.000000, -12608.000000
39.830002, 298.230011, -33294.000000, -12752.000000
39.369999, 298.079987, -33127.000000, -12897.000000
38.900002, 297.920013, -32953.000000, -13043.000000
38.439999, 297.769989, -32778.000000, -13186.000000
37.980000, 297.619995, -32601.000000, -13328.000000
37.520000, 297.470001, -32418.000000, -13471.000000
37.049999, 297.320007, -32230.000000, -13615.000000
36.590000, 297.170013, -32041.000000, -13757.000000
36.130001, 297.019989, -31850.000000, -13897.000000
35.660000, 296.880005, -31652.000000, -14038.000000
35.200001, 296.730011, -31453.000000, -14176.000000
34.730000, 296.589996, -31253.000000, -14313.000000
34.270000, 296.450012, -31044.000000, -14452.000000
33.799999, 296.299988, -30836.000000, -14588.000000
33.340000, 296.160004, -30620.000000, -14725.000000
32.880001, 296.029999, -30404.000000, -14859.000000
32.410000, 295.890015, -30181.000000, -14994.000000
31.950001, 295.760010, -29959.000000, -15126.000000
31.480000, 295.619995, -29731.000000, -15258.000000
31.020000, 295.480011, -29503.000000, -15387.000000
30.549999, 295.350006, -29267.000000, -15516.000000
30.090000, 295.220001, -29033.000000, -15643.000000
29.620001, 295.089996, -28789.000000, -15770.000000
29.160000, 294.959991, -28548.000000, -15895.000000
28.690001, 294.829987, -28300.000000, -16020.000000
28.230000, 294.700012, -28052.000000, -16141.000000
27.760000, 294.570007, -27799.000000, -16263.000000
27.290001, 294.450012, -27541.000000, -16383.000000
26.830000, 294.320007, -27286.000000, -16499.000000
26.360001, 294.200012, -27023.000000, -16616.000000
25.889999, 294.070007, -26757.000000, -16732.000000
25.430000, 293.950012, -26492.000000, -16844.000000
24.959999, 293.820007, -26219.000000, -16956.000000
24.490000, 293.700012, -25943.000000, -17067.000000
24.030001, 293.579987, -25671.000000, -17174.000000
23.559999, 293.450012, -25392.000000, -17281.000000
23.090000, 293.339996, -25109.000000, -17386.000000
22.629999, 293.220001, -24828.000000, -17488.000000
22.160000, 293.089996, -24542.000000, -17589.000000
21.700001, 292.980011, -24250.000000, -17689.000000
21.230000, 292.859985, -23956.000000, -17788.000000
20.770000, 292.739990, -23665.000000, -17882.000000
20.299999, 292.630005, -23367.000000, -17976.000000
19.830000, 292.510010, -23067.000000, -18068.000000
19.360001, 292.390015, -22765.000000, -18158.000000
18.900000, 292.269989, -22466.000000, -18245.000000
18.430000, 292.160004, -22160.000000, -18331.000000
17.959999, 292.040009, -21851.000000, -18415.000000
17.490000, 291.929993, -21538.000000, -18497.000000
17.020000, 291.809998, -21224.000000, -18577.000000
16.559999, 291.700012, -20913.000000, -18654.000000
16.090000, 291.589996, -20596.000000, -18729.000000
15.630000, 291.480011, -20277.000000, -18802.000000
15.160000, 291.359985, -19957.000000, -18874.000000
14.690000, 291.250000, -19634.000000, -18942.000000
14.220000, 291.130005, -19311.000000, -19009.000000
13.760000, 291.019989, -18990.000000, -19072.000000
13.290000, 290.910004, -18661.000000, -19134.000000
12.820000, 290.799988, -18331.000000, -19194.000000
12.350000, 290.690002, -18000.000000, -19252.000000
11.880000, 290.579987, -17668.000000, -19307.000000
11.410000, 290.470001, -17335.000000, -19359.000000
10.950000, 290.359985, -17001.000000, -19410.000000
10.480000, 290.250000, -16672.000000, -19457.000000
10.020000, 290.140015, -16336.000000, -19503.000000
9.550000, 290.029999, -15997.000000, -19547.000000
9.080000, 289.920013, -15657.000000, -19588.000000
8.610000, 289.809998, -15317.000000, -19626.000000
8.140000, 289.700012, -14977.000000, -19663.000000
7.670000, 289.589996, -14636.000000, -19697.000000
7.200000, 289.480011, -14295.000000, -19728.000000
6.730000, 289.380005, -13953.000000, -19758.000000
6.270000, 289.269989, -13616.000000, -19784.000000
5.800000, 289.160004, -13272.000000, -19808.000000
5.340000, 289.049988, -12927.000000, -19830.000000
4.870000, 288.950012, -12582.000000, -19849.000000
4.400000, 288.839996, -12237.000000, -19867.000000
3.930000, 288.730011, -11892.000000, -19881.000000
3.460000, 288.630005, -11548.000000, -19894.000000
2.990000, 288.519989, -11203.000000, -19904.000000
2.530000, 288.410004, -10865.000000, -19912.000000
2.060000, 288.299988, -10521.000000, -19918.000000
1.590000, 288.200012, -10176.000000, -19920.000000
1.120000, 288.089996, -9831.000000, -19921.000000
0.660000, 287.980011, -9487.000000, -19919.000000
0.190000, 287.880005, -9143.000000, -19915.000000
-0.270000, 287.769989, -8801.000000, -19910.000000
-0.740000, 287.660004, -8459.000000, -19902.000000
-1.210000, 287.549988, -8118.000000, -19892.000000
-1.670000, 287.450012, -7784.000000, -19880.000000
-2.140000, 287.339996, -7444.000000, -19866.000000
-2.610000, 287.230011, -7104.000000, -19848.000000
-3.080000, 287.130005, -6765.000000, -19829.000000
-3.540000, 287.019989, -6428.000000, -19809.000000
-4.010000, 286.910004, -6091.000000, -19786.000000
-4.480000, 286.799988, -5757.000000, -19762.000000
-4.940000, 286.700012, -5429.000000, -19737.000000
-5.410000, 286.589996, -5096.000000, -19709.000000
-5.880000, 286.480011, -4765.000000, -19680.000000
-6.350000, 286.369995, -4434.000000, -19647.000000
-6.820000, 286.269989, -4105.000000, -19613.000000
-7.290000, 286.160004, -3778.000000, -19577.000000
-7.750000, 286.049988, -3457.000000, -19541.000000
-8.220000, 285.940002, -3133.000000, -19503.000000
-8.690000, 285.829987, -2810.000000, -19464.000000
-9.150000, 285.720001, -2489.000000, -19424.000000
-9.620000, 285.609985, -2170.000000, -19382.000000
-10.080000, 285.500000, -1857.000000, -19339.000000
-10.550000, 285.390015, -1541.000000, -19293.000000
-11.020000, 285.279999, -1226.000000, -19246.000000
-11.490000, 285.170013, -914.000000, -19199.000000
-11.960000, 285.059998, -603.000000, -19150.000000
-12.420000, 284.950012, -299.000000, -19102.000000
-12.890000, 284.839996, 7.000000, -19052.000000
-13.360000, 284.730011, 313.000000, -19002.000000
-13.820000, 284.619995, 612.000000, -18952.000000
-14.290000, 284.510010, 913.000000, -18898.000000
-14.760000, 284.390015, 1213.000000, -18844.000000
-15.220000, 284.279999, 1511.000000, -18789.000000
-15.690000, 284.170013, 1803.000000, -18734.000000
-16.150000, 284.049988, 2097.000000, -18679.000000
-16.620001, 283.950012, 2390.000000, -18624.000000
-17.080000, 283.829987, 2676.000000, -18569.000000
-17.549999, 283.720001, 2964.000000, -18513.000000
-18.020000, 283.600006, 3251.000000, -18457.000000
-18.480000, 283.480011, 3531.000000, -18400.000000
-18.950001, 283.369995, 3814.000000, -18342.000000
-19.420000, 283.260010, 4094.000000, -18284.000000
-19.879999, 283.140015, 4370.000000, -18227.000000
-20.350000, 283.019989, 4648.000000, -18170.000000
-20.809999, 282.910004, 4920.000000, -18114.000000
-21.280001, 282.790009, 5195.000000, -18057.000000
-21.740000, 282.670013, 5464.000000, -18002.000000
-22.209999, 282.549988, 5737.000000, -17945.000000
-22.680000, 282.429993, 6006.000000, -17888.000000
-23.139999, 282.309998, 6269.000000, -17832.000000
-23.610001, 282.190002, 6537.000000, -17776.000000
-24.070000, 282.070007, 6798.000000, -17721.000000
-24.540001, 281.950012, 7064.000000, -17666.000000
-25.000000, 281.820007, 7324.000000, -17612.000000
-25.459999, 281.700012, 7582.000000, -17559.000000
-25.930000, 281.579987, 7845.000000, -17505.000000
-26.389999, 281.450012, 8100.000000, -17452.000000
-26.860001, 281.329987, 8358.000000, -17399.000000
-27.320000, 281.200012, 8612.000000, -17348.000000
-27.790001, 281.070007, 8871.000000, -17296.000000
-28.250000, 280.950012, 9124.000000, -17246.000000
-28.709999, 280.820007, 9376.000000, -17196.000000
-29.180000, 280.690002, 9633.000000, -17146.000000
-29.639999, 280.559998, 9884.000000, -17098.000000
-30.100000, 280.429993, 10135.000000, -17050.000000
-30.570000, 280.299988, 10388.000000, -17002.000000
-31.030001, 280.160004, 10637.000000, -16955.000000
-31.490000, 280.029999, 10887.000000, -16909.000000
-31.950001, 279.899994, 11136.000000, -16864.000000
-32.410000, 279.760010, 11386.000000, -16819.000000
-32.880001, 279.630005, 11639.000000, -16774.000000
-33.340000, 279.480011, 11889.000000, -16731.000000
-33.799999, 279.339996, 12139.000000, -16688.000000
-34.259998, 279.200012, 12388.000000, -16645.000000
-34.720001, 279.059998, 12636.000000, -16604.000000
-35.189999, 278.920013, 12885.000000, -16562.000000
-35.650002, 278.779999, 13134.000000, -16521.000000
-36.110001, 278.630005, 13389.000000, -16480.000000
-36.580002, 278.480011, 13641.000000, -16440.000000
-37.040001, 278.339996, 13893.000000, -16399.000000
-37.500000, 278.190002, 14145.000000, -16359.000000
-37.959999, 278.040009, 14398.000000, -16319.000000
-38.410000, 277.890015, 14647.000000, -16282.000000
-38.869999, 277.730011, 14901.000000, -16243.000000
-39.330002, 277.579987, 15156.000000, -16204.000000
-39.790001, 277.420013, 15412.000000, -16165.000000
-40.259998, 277.269989, 15668.000000, -16126.000000
-40.720001, 277.100006, 15927.000000, -16087.000000
-41.180000, 276.950012, 16185.000000, -16047.000000
-41.630001, 276.779999, 16441.000000, -16008.000000
-42.090000, 276.619995, 16701.000000, -15968.000000
-42.549999, 276.450012, 16964.000000, -15928.000000
-43.009998, 276.279999, 17225.000000, -15888.000000
-43.470001, 276.109985, 17486.000000, -15848.000000
-43.930000, 275.940002, 17750.000000, -15807.000000
-44.380001, 275.760010, 18013.000000, -15765.000000
-44.840000, 275.579987, 18281.000000, -15722.000000
-45.299999, 275.399994, 18549.000000, -15678.000000
-45.759998, 275.220001, 18814.000000, -15634.000000
-46.220001, 275.029999, 19085.000000, -15589.000000
-46.669998, 274.839996, 19353.000000, -15544.000000
-47.119999, 274.660004, 19621.000000, -15498.000000
-47.580002, 274.459991, 19895.000000, -15450.000000
-48.040001, 274.269989, 20167.000000, -15401.000000
-48.490002, 274.070007, 20438.000000, -15351.000000
-48.950001, 273.869995, 20716.000000, -15298.000000
-49.400002, 273.660004, 20990.000000, -15244.000000
-49.860001, 273.459991, 21264.000000, -15189.000000
-50.310001, 273.250000, 21541.000000, -15134.000000
-50.759998, 273.029999, 21820.000000, -15076.000000
-51.220001, 272.809998, 22099.000000, -15017.000000
-51.669998, 272.589996, 22378.000000, -14956.000000
-52.119999, 272.369995, 22658.000000, -14892.000000
-52.580002, 272.140015, 22939.000000, -14827.000000
-53.029999, 271.910004, 23221.000000, -14759.000000
-53.480000, 271.670013, 23502.000000, -14690.000000
-53.939999, 271.429993, 23785.000000, -14617.000000
-54.380001, 271.190002, 24065.000000, -14545.000000
-54.830002, 270.929993, 24351.000000, -14469.000000
-55.290001, 270.679993, 24635.000000, -14391.000000
-55.730000, 270.410004, 24918.000000, -14311.000000
-56.189999, 270.149994, 25204.000000, -14227.000000
-56.630001, 269.880005, 25484.000000, -14142.000000
-57.080002, 269.600006, 25767.000000, -14054.000000
-57.529999, 269.320007, 26053.000000, -13961.000000
-57.970001, 269.029999, 26336.000000, -13868.000000
-58.419998, 268.730011, 26620.000000, -13771.000000
-58.869999, 268.429993, 26905.000000, -13672.000000
-59.310001, 268.130005, 27187.000000, -13569.000000
-59.759998, 267.799988, 27471.000000, -13464.000000
-60.200001, 267.480011, 27753.000000, -13355.000000
-60.639999, 267.149994, 28032.000000, -13244.000000
-61.080002, 266.809998, 28312.000000, -13129.000000
-61.520000, 266.459991, 28590.000000, -13011.000000
-61.970001, 266.100006, 28870.000000, -12889.000000
-62.400002, 265.730011, 29148.000000, -12765.000000
-62.840000, 265.359985, 29425.000000, -12637.000000
-63.279999, 264.970001, 29701.000000, -12505.000000
-63.720001, 264.570007, 29977.000000, -12369.000000
-64.150002, 264.160004, 30250.000000, -12230.000000
-64.589996, 263.730011, 30524.000000, -12086.000000
-65.019997, 263.299988, 30791.000000, -11941.000000
-65.459999, 262.850006, 31063.000000, -11790.000000
-65.889999, 262.390015, 31329.000000, -11636.000000
-66.320000, 261.910004, 31595.000000, -11477.000000
-66.750000, 261.420013, 31860.000000, -11314.000000
-67.180000, 260.910004, 32123.000000, -11147.000000
-67.599998, 260.390015, 32382.000000, -10977.000000
-68.029999, 259.850006, 32642.000000, -10800.000000
-68.449997, 259.290009, 32897.000000, -10621.000000
-68.870003, 258.700012, 33152.000000, -10435.000000
-69.290001, 258.100006, 33401.000000, -10248.000000
-69.709999, 257.480011, 33652.000000, -10052.000000
-70.120003, 256.829987, 33899.000000, -9853.000000
-70.540001, 256.149994, 34145.000000, -9646.000000
-70.940002, 255.449997, 34387.000000, -9437.000000
-71.360001, 254.720001, 34629.000000, -9219.000000
-71.760002, 253.960007, 34864.000000, -9000.000000
-72.160004, 253.169998, 35099.000000, -8771.000000
-72.559998, 252.339996, 35332.000000, -8536.000000
-72.959999, 251.479996, 35562.000000, -8295.000000
-73.349998, 250.589996, 35788.000000, -8048.000000
-73.739998, 249.649994, 36011.000000, -7794.000000
-74.120003, 248.660004, 36232.000000, -7532.000000
-74.510002, 247.630005, 36452.000000, -7260.000000
-74.879997, 246.559998, 36666.000000, -6982.000000
-75.250000, 245.440002, 36877.000000, -6697.000000
-75.620003, 244.250000, 37087.000000, -6400.000000
-75.970001, 243.020004, 37293.000000, -6097.000000
-76.330002, 241.710007, 37495.000000, -5784.000000
-76.680000, 240.339996, 37696.000000, -5458.000000
-77.010002, 238.910004, 37893.000000, -5126.000000
-77.339996, 237.399994, 38086.000000, -4783.000000
-77.669998, 235.809998, 38277.000000, -4426.000000
-77.980003, 234.149994, 38465.000000, -4061.000000
-78.279999, 232.399994, 38648.000000, -3686.000000
-78.580002, 230.550003, 38829.000000, -3296.000000
-78.860001, 228.630005, 39006.000000, -2897.000000
-79.120003, 226.600006, 39180.000000, -2489.000000
-79.379997, 224.479996, 39352.000000, -2069.000000
-79.620003, 222.259995, 39519.000000, -1641.000000
-79.839996, 219.940002, 39684.000000, -1207.000000
-80.050003, 217.520004, 39846.000000, -764.000000
-80.250000, 215.000000, 40004.000000, -317.000000
-80.419998, 212.389999, 40158.000000, 130.000000
-80.570000, 209.699997, 40311.000000, 575.000000
-80.699997, 206.910004, 40460.000000, 1020.000000
-80.809998, 204.059998, 40605.000000, 1455.000000
-80.900002, 201.160004, 40748.000000, 1879.000000
-80.970001, 198.199997, 40886.000000, 2293.000000
-81.010002, 195.199997, 41022.000000, 2684.000000
-81.019997, 192.190002, 41156.000000, 3054.000000
-81.019997, 189.169998, 41283.000000, 3402.000000
-80.989998, 186.160004, 41410.000000, 3720.000000
-80.940002, 183.190002, 41533.000000, 4007.000000
-80.860001, 180.250000, 41654.000000, 4264.000000
-80.760002, 177.369995, 41771.000000, 4488.000000
-80.639999, 174.550003, 41883.000000, 4681.000000
-80.500000, 171.809998, 41994.000000, 4842.000000
-80.330002, 169.160004, 42102.000000, 4969.000000
-80.150002, 166.589996, 42206.000000, 5069.000000
-79.949997, 164.130005, 42308.000000, 5136.000000
-79.730003, 161.759995, 42408.000000, 5178.000000
-79.500000, 159.490005, 42504.000000, 5194.000000
-79.260002, 157.320007, 42595.000000, 5191.000000
-78.989998, 155.240005, 42687.000000, 5163.000000
-78.720001, 153.270004, 42774.000000, 5118.000000
-78.430000, 151.380005, 42859.000000, 5054.000000
-78.129997, 149.589996, 42941.000000, 4977.000000
-77.830002, 147.880005, 43019.000000, 4887.000000
-77.510002, 146.250000, 43094.000000, 4784.000000
-77.180000, 144.699997, 43167.000000, 4670.000000
